step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_id
7485,C003031,52,M,87776,Store O,54649,Jewelry,8569.14,1,a61b3774-fe18-463d-ad52-3237221940c1
2611,C003032,55,F,72448,Store P,82936,Travel,15856.83,1,cf488ac5-a3e4-4b56-a356-62ff470b2737
2474,C003033,59,F,76868,Store Q,53908,Electronics,648.41,0,8f6d92ff-d763-40d5-8f81-35a3d2e0133c
5256,C003034,41,F,21229,Store R,37817,Dining,406.77,0,f1605eb1-5f95-4c1f-8e29-3ef15aa166d8
2689,C003035,71,M,55292,Store S,65512,Dining,725.33,0,797fc7fb-20d3-4497-bf25-b634d74be8c4
4805,C003036,35,M,16300,Store T,86123,Utilities,107.51,0,968537b0-70cb-493c-9e63-acd496cf3243
1291,C003037,67,F,93194,Store U,44812,Gifts,16242.93,1,9d456102-350f-49b3-875b-7acfdeeed091
8299,C003038,63,F,49934,Store V,48413,Clothing,606.88,0,13c4be65-0d84-4e41-99b3-0792c1e35692
2608,C003039,65,M,35820,Store W,98474,Dining,633.78,0,9092e56f-8dca-4139-8b66-07e1a4551136
8079,C003040,56,M,75873,Store X,29983,Electronics,74.02,0,c03364c1-05a9-443b-9a00-c4b2319f4065
1689,C003041,50,F,46062,Store Y,66026,Travel,14272.03,1,f0806b4f-a460-4b2a-b864-a2d722a86ef8
6512,C003042,66,M,59488,Store Z,33425,Dining,499.18,0,dfdbf71b-85ef-478c-8833-b785cbc9c01f
8198,C003043,40,F,23445,Store A,15010,Clothing,491.0,0,9578d651-bb4d-4b6e-9c89-63946881326f
8715,C003044,42,F,11867,Store B,63142,Gifts,9827.8,1,f6c277d2-d029-4164-ba9d-4fb4e112b8d8
6673,C003045,54,M,98834,Store C,83384,Electronics,17.54,0,6dec9d8e-82aa-4162-8009-a2e7ae5d5a6f
3344,C003046,44,M,76030,Store D,97565,Utilities,428.41,0,b71cc984-515d-4ddf-bf63-e4d2de201370
66,C003047,18,F,14642,Store E,54974,Electronics,406.91,0,b3bf6369-4bae-4be6-85c0-6be9d97c645b
3411,C003048,38,F,18352,Store F,57346,Gifts,11342.08,1,ae76a514-d57b-4538-9773-ce9fa7958935
2982,C003049,76,M,12036,Store G,91726,Groceries,615.87,0,57139762-39e3-40b9-98c0-84da35db3093
5589,C003050,66,F,74092,Store H,59113,Utilities,306.91,0,8f62e4d9-6cc1-477f-902d-093b8f74d2dd
2816,C003051,27,M,24722,Store I,69399,Utilities,276.69,0,6100a18a-9728-4484-9745-05448d12f2b0
5097,C003052,48,M,58324,Store J,27959,Groceries,502.8,0,46ca232d-d910-42cb-ad04-9baf24d1d3ca
2018,C003053,61,M,26186,Store K,81290,Luxury,13884.77,1,72dbfac8-006d-41ee-ae8f-f2fab57bb690
6674,C003054,42,M,69085,Store L,12213,Utilities,571.66,0,4d9377cb-f72c-47b9-a1d8-15c15eb58649
1743,C003055,37,M,97003,Store M,60378,Utilities,882.83,0,a7905382-19ad-42d7-9d19-313208016465
5721,C003056,74,F,68897,Store N,19855,Jewelry,16537.16,1,0ffbbf12-96b9-4a06-90d7-39d71f49247d
3510,C003057,19,M,12281,Store O,84091,Electronics,61.67,0,1bd67988-f6bd-49ec-b0dc-10f994d1dec1
6387,C003058,72,M,52828,Store P,58279,Electronics,567.84,0,58adb9d3-ac5a-4c08-9d90-79fc7dacc247
3535,C003059,65,M,11601,Store Q,15544,Dining,423.64,0,06cd34a9-74ad-4064-b79b-e0ebad336fd7
5137,C003060,32,M,54787,Store R,31137,Dining,367.44,0,20651db2-d69b-4e37-a6eb-dae1acfe2bf0
5586,C003061,45,M,11299,Store S,81124,Electronics,958.32,0,fe9af356-c92c-4ef0-a6a9-2e8ba3fe5597
8555,C003062,30,M,68054,Store T,49426,Utilities,462.23,0,63e9509c-6f3d-4077-8e04-3e67c1f56a58
7159,C003063,67,M,24794,Store U,74588,Clothing,722.24,0,0de6b825-0274-46a2-8274-86e8a3452716
1635,C003064,77,F,63319,Store V,85173,Luxury,19506.3,1,bb88155f-99f0-4c5d-b2df-7d581a5190bb
525,C003065,69,F,26026,Store W,14827,Dining,159.49,0,d52d3c27-5e86-4d21-a288-a89c4403017e
4927,C003066,71,F,28430,Store X,48906,Travel,5819.24,1,9e85ac18-ec58-4077-9fa8-fb3568fab327
1723,C003067,31,F,57785,Store Y,87184,Utilities,320.48,0,3611ede8-d467-45cc-820e-39d6ca132574
8612,C003068,67,M,31858,Store Z,48747,Dining,54.0,0,3c26723b-93d2-40be-a9c4-c750ae3bd3db
6930,C003069,19,F,94118,Store A,25738,Jewelry,6751.47,1,d20119b1-9b4c-475e-b1b8-14b4a28994c0
6158,C003070,51,M,13332,Store B,89075,Clothing,991.79,0,40c4c00c-88dc-4560-9cce-f48912e1f294
3865,C003071,52,F,43871,Store C,20357,Utilities,960.58,0,1970bdf4-2ba7-449e-af1e-cd02b96b78d2
1068,C003072,54,F,78713,Store D,91130,Electronics,694.38,0,5dbab2c0-8066-42b8-a487-262cb6594005
9593,C003073,42,M,38170,Store E,48055,Clothing,755.46,0,70efe5fb-8e2e-4a99-a918-a9e17df05dd2
6439,C003074,65,M,73455,Store F,53779,Dining,149.09,0,39376551-7dd4-42c1-a0b2-2e6610fa0811
1420,C003075,71,F,96421,Store G,58033,Utilities,599.28,0,ba729066-d5bb-426f-a686-b92aa14f6036
7272,C003076,80,F,48809,Store H,69072,Utilities,162.87,0,555c7138-71b1-428e-88d2-7170fe6a0905
4003,C003077,32,F,84263,Store I,14617,Groceries,384.6,0,cb80c425-e0fa-476c-8db2-9b9b771712d2
630,C003078,29,F,90068,Store J,61536,Groceries,351.89,0,f87f240a-9d13-404d-addf-393aaa925a06
1835,C003079,79,M,49828,Store K,52342,Groceries,617.82,0,4df498c1-b242-4350-b3bf-ef26e8aaecf3
5319,C003080,26,F,55329,Store L,20687,Electronics,88.9,0,74f380fa-9a63-412d-807e-7f1d201fd7d5
5001,C003081,75,F,73206,Store M,16796,Luxury,6551.93,1,96481828-30f2-4349-8d36-4f92b3a6c88e
4132,C003082,48,F,34708,Store N,62757,Utilities,613.83,0,1f7f203c-3231-4b0f-8ed8-ded5fa8e4bc0
6730,C003083,31,F,92183,Store O,69191,Dining,639.76,0,cebb1084-6ce7-4999-87ad-071e05f0f0cc
2354,C003084,46,F,25956,Store P,49801,Electronics,346.48,0,0cb4b705-1f08-4a27-a554-4c9be197f199
3056,C003085,70,M,93972,Store Q,69072,Groceries,155.4,0,98445f19-4557-4581-a1d0-10ea271ae752
8204,C003086,65,M,73756,Store R,16747,Luxury,18291.2,1,96efbc27-f545-48c6-9b32-0c37102ddbd7
9624,C003087,60,M,90604,Store S,67996,Groceries,62.42,0,3d180ac2-3da6-45c5-a583-b90e483e9c15
3158,C003088,55,M,97745,Store T,17936,Clothing,720.2,0,b591b2b0-7677-4fd6-8eee-7c94b7838001
6083,C003089,59,M,89268,Store U,42293,Electronics,148.64,0,caa23571-1ad0-4994-bcba-5b0cda61caf4
5864,C003090,77,F,72809,Store V,92678,Groceries,641.0,0,7a724c5a-da39-4a1e-a549-aca0eb994c52
9627,C003091,25,M,97964,Store W,22696,Electronics,667.02,0,92c0c1a8-2adb-4f99-9797-2191c01aca3d
957,C003092,65,M,14089,Store X,23097,Utilities,806.22,0,ae8b3bba-f1b6-4175-9f67-45299c1b7575
3859,C003093,20,F,40788,Store Y,16228,Clothing,401.07,0,adfaf068-cec7-46bc-8199-fa2db22f6dfd
4809,C003094,19,M,89535,Store Z,70832,Jewelry,5326.95,1,2a8c33ea-e183-4e8b-8152-1eb8853b79d9
6139,C003095,33,M,84478,Store A,58056,Clothing,812.94,0,77513758-e5ed-4ae4-875f-3e19d0e0c6c6
8433,C003096,36,M,25840,Store B,66868,Electronics,449.63,0,80704623-1ce1-4e9f-989a-09e506c75f62
7885,C003097,47,M,13250,Store C,72136,Clothing,848.62,0,27f33138-6f3c-448a-b99a-1b83813b784f
7042,C003098,58,F,65714,Store D,63345,Utilities,778.23,0,1ceabbde-c20b-4746-888d-c2354fb4f7a2
1956,C003099,33,F,77794,Store E,24141,Electronics,503.32,0,47a53ba0-efc5-4d3a-b10a-967bcea04018
4992,C003100,48,M,95358,Store F,95890,Travel,19990.99,1,45f1917b-5da2-47e2-befc-3da631c81962
4066,C003101,71,F,90037,Store G,77062,Travel,11931.13,1,4e586934-c716-4c57-a04e-5e216ca6a9ed
2804,C003102,75,M,65509,Store H,42958,Utilities,699.54,0,522bccc0-6d3b-48cd-a801-0e4600c7b3ce
1025,C003103,45,F,20768,Store I,77409,Groceries,673.11,0,0e0eddda-7e4c-455c-a42d-094a6653f0a3
8793,C003104,21,F,74684,Store J,17958,Jewelry,12771.0,1,8b157732-a9c2-48bf-9c8c-d0bf8b162622
2330,C003105,27,F,57999,Store K,86743,Jewelry,13780.25,1,45c7589f-1bc1-4537-a5ca-02044315998f
2699,C003106,68,F,28167,Store L,82904,Clothing,800.62,0,d80b8f5f-81c0-4e27-8e17-bf986b8f6736
4695,C003107,62,F,60245,Store M,17489,Dining,575.9,0,79376500-9bad-43ee-abe7-c03b39abd93c
3027,C003108,35,F,96452,Store N,34833,Dining,455.65,0,2588f9d1-576d-4c06-98f5-51027b7f3431
7848,C003109,64,F,58505,Store O,18346,Utilities,665.46,0,dcf0ee38-6d55-457b-a413-a0398224ef7a
9335,C003110,49,F,15117,Store P,48374,Groceries,45.15,0,2d270976-8342-4ef0-9e11-1fc73dee1ca7
1012,C003111,47,F,50706,Store Q,55053,Jewelry,6637.91,1,ea6da338-3d66-4a03-8281-877e304a689e
7044,C003112,53,F,20333,Store R,95822,Travel,6881.4,1,148525b4-9873-44a2-aa09-ab805cca37d0
5625,C003113,26,F,24922,Store S,53235,Groceries,431.51,0,8b322e80-2209-45eb-a9fa-740260223925
9296,C003114,53,M,94053,Store T,49428,Utilities,873.06,0,ed834ccc-992d-4e0a-bf54-360c30b717bb
9839,C003115,46,F,67861,Store U,67237,Dining,646.86,0,5e34b100-5bc0-460d-9068-5e70042a76ea
1701,C003116,33,M,35317,Store V,28796,Utilities,972.89,0,296d92e6-3304-4810-ab18-ecceb174890d
219,C003117,45,F,81656,Store W,57566,Clothing,49.54,0,26db4d8b-5d46-47ca-ab06-8caadad9610a
8079,C003118,38,M,12477,Store X,65776,Luxury,15830.11,1,4b423511-a233-4b2e-8d85-19e0f4614972
8919,C003119,64,M,96878,Store Y,75457,Electronics,321.06,0,c66a2b67-5285-4fbe-bfda-dfbbf3f7c863
7153,C003120,73,M,16137,Store Z,78696,Luxury,5349.28,1,b3083ef4-7fb9-4af4-97eb-296d1ef6e3cf
5827,C003121,19,F,45644,Store A,38181,Groceries,827.67,0,59b0443b-fd7c-4e44-b250-b6ec2ba506c3
5586,C003122,77,F,48597,Store B,13371,Clothing,171.07,0,f1c49492-7c0a-41eb-b897-3d763d618b47
8059,C003123,76,F,18595,Store C,69435,Electronics,221.93,0,c6ea98d8-e060-4983-a630-6b0701d91070
812,C003124,63,F,35902,Store D,52020,Gifts,10106.99,1,35ab132a-fd10-4272-b296-51841356914e
5457,C003125,52,M,56261,Store E,46119,Electronics,790.47,0,cbfa1afe-dbeb-4de1-9d1e-7e4d65b27679
7678,C003126,71,F,98266,Store F,77653,Clothing,628.34,0,b5e06684-57e8-43df-9f2b-d973e2a3852c
4910,C003127,45,F,16686,Store G,81892,Dining,272.21,0,cb4b5b8b-c83a-4bf4-8679-14fc7c85e85d
4710,C003128,72,F,53109,Store H,44374,Utilities,176.8,0,4ea07242-702f-4937-a536-7d679317431b
4522,C003129,53,F,73039,Store I,42839,Groceries,118.45,0,bf47c866-20c7-49a3-8ca5-7331430c7028
9776,C003130,79,F,69737,Store J,81887,Groceries,158.32,0,aacf589a-b794-49f9-a5b3-e0d74268b6ab
4038,C003131,48,F,61802,Store K,22464,Jewelry,18022.18,1,1ffa0184-f99b-4e71-baa7-1c0a338d7081
9075,C003132,50,F,91197,Store L,10706,Clothing,923.46,0,55a0050c-9a87-4297-8f61-e8272c2939bf
8012,C003133,40,F,60029,Store M,25660,Luxury,19519.37,1,969f6ca6-3005-48b5-8489-e0ede66299c0
432,C003134,77,M,44654,Store N,93848,Dining,836.38,0,6b8f4ec2-12f3-474c-8e96-d3bab4a0aea8
8176,C003135,58,M,76839,Store O,72323,Clothing,888.52,0,16c2b6b9-c8a8-4a4e-9ca3-5034dee1fb42
9140,C003136,34,F,60892,Store P,12798,Luxury,17241.55,1,92128cdd-5545-4406-b9f9-7142e0590ad0
9860,C003137,63,F,93032,Store Q,35753,Jewelry,19370.84,1,c41a240e-f652-46bd-afeb-ab8fb1726453
6549,C003138,66,F,74936,Store R,51113,Clothing,847.19,0,ecc6c3bc-73ef-42d0-b887-26a57ce1ed9a
2540,C003139,18,F,97960,Store S,59181,Groceries,467.38,0,5c9d2701-317b-46ac-8df6-b80545059147
391,C003140,59,M,82988,Store T,39722,Utilities,330.02,0,0257d1c5-f30e-48b2-840c-21eb7059e417
83,C003141,40,M,36474,Store U,96991,Groceries,588.37,0,3c3984e8-bd3c-4e67-a4b1-0eaeed965787
1003,C003142,65,F,48886,Store V,78847,Groceries,612.1,0,70bf64e3-8c77-4189-8752-c08a40cc631a
8673,C003143,44,M,24426,Store W,71170,Utilities,579.17,0,47082c7f-09d7-4b04-a7b3-88dc656960f4
8969,C003144,42,M,43335,Store X,39362,Dining,709.66,0,44e935a7-04b7-4133-8c60-9e9757b47f13
7397,C003145,49,F,40541,Store Y,61026,Clothing,701.99,0,570a30cc-1213-4443-812f-d99150295dcf
9947,C003146,36,F,84916,Store Z,57201,Utilities,96.32,0,ef3c565c-75d0-4dc4-a30c-6c9906c8c295
9441,C003147,41,F,87340,Store A,58974,Groceries,292.67,0,6eed97fa-3ff8-494e-bf3d-69fd67fe7e86
9329,C003148,74,M,14965,Store B,22917,Clothing,890.96,0,f5372628-dc0b-48c2-a405-97bf5c3ce778
3257,C003149,20,M,75704,Store C,51577,Utilities,594.13,0,87518954-9252-49ab-9eee-7f2de0297521
9728,C003150,77,F,54124,Store D,27955,Jewelry,9927.87,1,0f204feb-0bed-4580-adb0-4586fc803491
3245,C003151,29,F,78207,Store E,66365,Luxury,17756.88,1,2661cded-010e-4231-8419-9244f3696dbf
6008,C003152,52,M,26762,Store F,94357,Utilities,256.55,0,bd5e5552-d1e5-4cdc-8770-d30fb63f7c0f
523,C003153,32,M,39904,Store G,33915,Travel,11138.0,1,23562e00-4d21-477b-9954-28d3bae42238
1695,C003154,34,F,77468,Store H,71799,Jewelry,9143.82,1,5bb74f24-0f39-4a4e-b193-eccaee9054d1
2253,C003155,67,M,24213,Store I,84706,Clothing,872.64,0,4c74cfb0-1773-433f-93d9-7d275c25e96c
4838,C003156,49,F,42961,Store J,18706,Utilities,731.01,0,8558a181-8963-4457-95eb-fe3c7b2e8609
7327,C003157,24,F,34839,Store K,73409,Groceries,465.62,0,8bc063ec-bec6-40b8-bfab-8b5dec6462a3
8470,C003158,36,M,39942,Store L,27193,Groceries,932.98,0,b3b9400d-53d9-4986-ba94-069df0b25e85
148,C003159,24,M,40325,Store M,82934,Electronics,928.17,0,def99d90-5690-4d44-841c-707ab9eddead
8149,C003160,22,M,20207,Store N,93366,Groceries,714.41,0,91972a46-c145-4485-802b-a5e0fc2e79c9
3621,C003161,75,F,80152,Store O,26852,Utilities,893.07,0,bf2a7b82-43ad-4b31-959e-a45b78c0aff1
9132,C003162,57,F,83414,Store P,27013,Gifts,15790.9,1,9ede966d-20b0-4fab-b1c9-ff8e2069bf66
3710,C003163,38,F,24814,Store Q,95302,Electronics,631.93,0,de525c90-26ef-4f7f-aa48-79505d0945ba
4338,C003164,65,F,27684,Store R,16538,Gifts,11311.75,1,b2dac7de-d8b3-4d97-a4d8-469089957b87
5095,C003165,65,F,45968,Store S,60377,Electronics,280.74,0,289e4d09-1aa5-4df8-9f22-b13ec9a30db2
9416,C003166,68,F,13373,Store T,57645,Dining,69.65,0,b642b6b9-2ab6-4e5b-8379-ee8201bb2a4f
7473,C003167,74,M,25178,Store U,31867,Dining,802.86,0,ca41fd74-6a33-4def-8069-a29166654af0
3364,C003168,64,F,35956,Store V,88070,Clothing,130.94,0,f944edf9-bb0e-483d-8587-8942819a6deb
3024,C003169,24,F,74683,Store W,93536,Clothing,416.25,0,6604c843-f1eb-49db-ba58-551f5bf2ae84
1818,C003170,54,F,50692,Store X,46085,Electronics,242.29,0,150f88be-d8c2-4ae0-a501-a19de4aeb21a
684,C003171,40,F,54119,Store Y,99271,Utilities,460.08,0,3b159207-f0f7-476a-944f-51f7fa65e8a1
5508,C003172,28,M,14991,Store Z,99500,Utilities,321.83,0,6b66d1d1-d052-47ac-95b2-aa5b9c002e1f
6732,C003173,27,F,15202,Store A,63792,Jewelry,17445.41,1,bb38c045-d70c-4790-96c2-34d56a765c5c
9425,C003174,74,M,30316,Store B,15733,Clothing,978.4,0,a2387785-d1b9-4a7c-a4d7-7709c692774c
8809,C003175,38,M,39695,Store C,96733,Clothing,942.14,0,194ce019-f877-4d23-a032-82a470fd814f
2911,C003176,72,F,13622,Store D,88601,Utilities,626.15,0,3816ec99-058c-4a37-b02d-59bb8b4ed652
2018,C003177,76,F,70737,Store E,45305,Jewelry,19689.15,1,7cd9c418-2b90-48ab-b174-8a06bc18b343
4224,C003178,58,M,67132,Store F,57318,Utilities,406.72,0,07d4a248-8f43-44f8-865d-d6da467ccbc4
2185,C003179,50,M,11610,Store G,95094,Utilities,527.26,0,325455a2-caa9-4946-b509-89072f64c762
1358,C003180,37,F,51572,Store H,67126,Electronics,264.28,0,8b4241d9-79ad-4de7-9008-8b0f2c71a467
6692,C003181,50,M,26988,Store I,94142,Clothing,899.0,0,2dc0ca9e-f8e8-4d6e-b9c0-2bc4c532c167
6532,C003182,57,F,76156,Store J,75587,Electronics,187.91,0,4210af56-6e64-4377-bc22-deff5d1749e4
4667,C003183,52,F,25335,Store K,94264,Travel,14157.31,1,e7529900-afd7-4fad-8fc3-c0faad34dbe5
7398,C003184,51,M,12602,Store L,89835,Utilities,801.46,0,d8118f0f-8f50-483b-88ad-1a3dc41c950e
2469,C003185,79,F,65625,Store M,96984,Dining,599.44,0,39c5ad6b-b7ee-4be1-b056-17a85f00aa7a
7292,C003186,53,F,95720,Store N,98406,Utilities,87.99,0,988d6059-2e01-4f61-82ab-31da6fd5e801
7256,C003187,44,F,98458,Store O,97750,Dining,615.33,0,33f8a259-5452-49ce-8ece-a345b057f2a5
3921,C003188,36,M,90934,Store P,79802,Clothing,769.41,0,26a01156-9b6b-42aa-99cf-20482d337c42
4237,C003189,60,M,71255,Store Q,21300,Groceries,195.95,0,6814936d-2d50-4d8d-a1a0-a09c024aed80
1940,C003190,22,M,70261,Store R,77194,Clothing,739.58,0,ad8e6a91-fc89-4dfe-a801-f5eca1c97db7
3857,C003191,80,F,25903,Store S,99288,Utilities,879.79,0,e4da89d2-b6b1-4cf6-a634-fa3ca95f0892
51,C003192,46,M,21309,Store T,38133,Dining,986.59,0,71b0dec0-8a55-47bc-9397-2bcff3037933
7131,C003193,73,M,45483,Store U,88278,Groceries,415.96,0,a1483add-b2ca-4bde-a78d-ef70c58d44eb
1361,C003194,27,M,18070,Store V,26059,Dining,34.91,0,f854b596-b901-463c-96af-e1ab6282a5a3
6806,C003195,73,F,43217,Store W,72166,Travel,11286.19,1,22d29ca8-22ea-4a06-8109-7da4578206b5
8558,C003196,76,F,71305,Store X,23720,Dining,663.63,0,4b234efd-2365-4cbe-af8e-9665c381ccd1
6031,C003197,72,M,25106,Store Y,68230,Groceries,892.45,0,fa7cbbb1-32dc-4b34-9a16-d5384e531728
3046,C003198,57,M,43837,Store Z,86530,Groceries,938.72,0,e6ea178c-e596-41be-b1dc-46d61f55876f
258,C003199,30,M,14017,Store A,97541,Jewelry,18643.64,1,ade8b806-3924-46a1-b02c-488f942a2673
45,C003200,46,F,39420,Store B,30394,Clothing,661.38,0,ac745cd8-e1d2-4539-8b0d-cdb0c65618d7
8461,C003201,22,M,23582,Store C,10635,Travel,15237.85,1,c6505b0d-80f0-4b5a-aaed-021f13575ed7
1335,C003202,75,F,89403,Store D,86742,Groceries,12.36,0,4eba4105-b372-4659-ba96-9e22f0cd7584
672,C003203,75,F,94205,Store E,74197,Electronics,370.09,0,487facd6-13b0-4d48-9983-09e7655619b9
7001,C003204,76,F,85763,Store F,54845,Electronics,907.79,0,f1e3f790-19f9-4b0f-a8e5-bfa4fdeb48e9
3639,C003205,29,M,60551,Store G,32805,Travel,15344.26,1,96e06f61-73d5-4044-a7f1-658451e5882a
6086,C003206,76,M,91483,Store H,69426,Electronics,473.24,0,a8c5fc33-10db-4a73-be29-f6406c36692f
235,C003207,30,F,87468,Store I,35632,Groceries,113.21,0,aca699ac-b2ee-4484-a162-ebd3bb4dc310
6835,C003208,39,F,20985,Store J,21660,Dining,253.85,0,dba7f696-e0e7-4d05-9456-b9417800e7c3
3208,C003209,57,F,16375,Store K,36877,Groceries,559.37,0,5f00a251-ae53-4dc2-abe3-4b5e209a33a9
5565,C003210,32,F,25805,Store L,84295,Groceries,898.53,0,535cfda9-7f6d-410a-82ce-a518f5148144
2401,C003211,30,M,27107,Store M,48924,Utilities,104.85,0,67e7d4d2-f545-4f92-aa70-44cad85b9ac9
9610,C003212,18,M,52401,Store N,57153,Utilities,162.22,0,333ed493-a0ee-4f9f-a8da-b925b4d1aa61
5090,C003213,71,F,83071,Store O,69127,Gifts,14825.08,1,3c98ea43-e5e2-429d-8cae-368a08147841
7552,C003214,55,F,47588,Store P,58360,Electronics,301.21,0,ceaebfdf-a136-4852-b804-c9b62df10f4f
5006,C003215,80,F,26470,Store Q,58097,Electronics,178.01,0,607e6d25-5da3-4cd6-a1ed-e0948fc39efd
7491,C003216,60,M,34081,Store R,34091,Utilities,186.65,0,d692860e-1b5f-44fa-b4b7-8daca798a648
7741,C003217,62,F,16846,Store S,41335,Dining,497.69,0,b9be396e-9ecd-4fbb-9bf1-d1f604e84a40
8632,C003218,70,M,79685,Store T,82545,Gifts,13756.16,1,871557ab-d5db-46a0-b3a8-ac844e765787
5183,C003219,69,F,39925,Store U,77679,Dining,905.31,0,6ae4c65a-77cb-4316-a141-e29ba37c74f9
651,C003220,18,M,63989,Store V,49767,Luxury,12947.26,1,c8f87ec7-593d-4056-9a6b-e25787b09935
34,C003221,28,M,78748,Store W,69584,Dining,694.36,0,fa57e400-d307-476a-a5e1-c85025f091bd
3033,C003222,75,F,79458,Store X,53518,Travel,7710.29,1,eee78b60-5d7a-4a1a-b180-82416e354949
7645,C003223,60,M,57697,Store Y,93394,Utilities,716.33,0,7bedabbe-d77d-436b-aa08-1e5620044aa5
1111,C003224,57,M,32694,Store Z,99168,Dining,652.21,0,8cd90dc8-a076-483d-b5fd-bda88d17b422
8654,C003225,39,M,16042,Store A,96022,Clothing,224.02,0,6c16837b-472e-429a-9386-7f2f4025fab2
8514,C003226,52,M,18013,Store B,75865,Gifts,15040.66,1,15b444dd-799c-4d95-b19b-351e56be0379
4511,C003227,77,F,41285,Store C,22370,Luxury,8172.38,1,124f4537-105c-422f-96d1-05f52c8ffb54
1875,C003228,68,F,52446,Store D,23847,Utilities,597.64,0,6bdc72f8-ad39-49d4-a52d-224a362f8a0f
3040,C003229,61,F,62679,Store E,61825,Luxury,15032.75,1,748498c5-51ef-43e4-b6c9-04e1e26770bc
1257,C003230,23,F,68068,Store F,80158,Utilities,696.42,0,0da1fd5c-d836-4898-88da-af565bc5e769
3241,C003231,45,F,13754,Store G,48000,Electronics,910.17,0,83ccd7f2-1e8f-453f-889c-1dea2713c7b3
4264,C003232,48,M,21187,Store H,99941,Electronics,948.36,0,e922c8af-202a-42f9-8cdc-ce28ca4276ef
5270,C003233,72,M,47133,Store I,68367,Utilities,812.1,0,f8f72ef7-095b-44f3-8f3a-73cee7ed0187
7718,C003234,25,M,76082,Store J,77216,Dining,879.96,0,2a3e2c1e-7c5f-42a2-b18f-c07d300b3e0b
1410,C003235,22,M,46497,Store K,57112,Electronics,29.14,0,e77e9ce1-960f-4e44-89ea-3df65ce13d22
1833,C003236,59,F,65036,Store L,48719,Utilities,369.04,0,d2d84497-397d-4705-80ec-d9ec3ddea887
2025,C003237,71,F,58455,Store M,37832,Electronics,49.32,0,485fd3b9-6843-423c-a268-e8cedc63901c
5737,C003238,65,M,14516,Store N,82402,Groceries,232.6,0,0371c182-ea68-4103-afd2-fa71d2eaa95f
4994,C003239,61,F,76795,Store O,35479,Clothing,387.91,0,3b871ef0-9e8c-4e3b-900d-4f52bc12b13e
7635,C003240,34,M,33376,Store P,59285,Travel,18013.63,1,864c0eb0-bb06-4f8c-bce0-0fea05d9caaf
4958,C003241,55,M,99676,Store Q,93045,Groceries,516.64,0,3b31daf9-406d-4dc3-9f0c-bf96dc8df4b2
3214,C003242,26,F,94853,Store R,56228,Luxury,14732.92,1,1ccc9856-2680-4038-8512-979a1b074de4
6209,C003243,27,F,78045,Store S,61191,Clothing,369.19,0,059bb1f0-3a1a-4ac2-ab18-a9cefd30a87c
9645,C003244,37,F,54968,Store T,14188,Dining,606.89,0,8c5a306a-0438-4485-abbf-006cc767fe9b
6454,C003245,31,F,22264,Store U,45617,Luxury,17233.05,1,15b49592-66fe-43a5-b4f7-8d0c31059d09
2754,C003246,31,F,27946,Store V,13366,Dining,308.23,0,c5b29e1d-9393-45e6-b96e-28a69831b06a
7329,C003247,43,F,41635,Store W,62063,Jewelry,18983.85,1,75906b89-17af-43dc-97a6-2ef5ef2fcaf1
306,C003248,46,F,85813,Store X,88597,Electronics,221.18,0,612ea649-eef7-42bc-b211-159607ea16d1
1385,C003249,66,M,36365,Store Y,25952,Electronics,920.11,0,4ec9b6bf-944d-44a1-961c-3be4d6bb576d
3368,C003250,79,F,34459,Store Z,28975,Gifts,5424.46,1,f37aa281-f008-4171-9b84-4981191c79c7
1575,C003251,44,M,73913,Store A,14283,Clothing,547.32,0,862b3c13-b97e-43dd-a152-5ef4c34f1d08
873,C003252,42,M,79205,Store B,69527,Gifts,19777.59,1,a557879f-2800-4be3-8eff-42117a0bfce7
8361,C003253,33,F,94401,Store C,30645,Electronics,613.68,0,a24aaad7-6b0a-46b7-949f-1e8fd399f3da
5579,C003254,53,M,66350,Store D,21740,Clothing,559.31,0,76eb4548-b8e1-4c5f-a6f6-4fcbe045697e
9796,C003255,51,F,26588,Store E,66286,Groceries,685.65,0,2dc07970-f115-4a9e-8088-bbee6ee52630
1031,C003256,33,M,25040,Store F,15128,Utilities,296.41,0,ff47176c-4474-4ca8-bbdf-c503e6ff1e1b
7765,C003257,50,M,27125,Store G,56515,Groceries,63.38,0,92cddd6e-8bf2-4079-ba3c-1da5a6fe210e
9927,C003258,20,M,40759,Store H,84907,Utilities,258.55,0,b913bee8-5edb-4ac7-8e65-5ab4267c8855
6732,C003259,40,F,82585,Store I,96845,Electronics,184.48,0,09672c13-1247-451b-85b8-03476ae11aaf
6906,C003260,28,M,91052,Store J,65983,Groceries,924.33,0,da52dea8-f3ce-4c75-9275-116da2fb5714
4443,C003261,65,M,47031,Store K,60930,Dining,853.74,0,f63e20b8-cf52-411e-8e05-d70d2354806a
3668,C003262,75,M,66989,Store L,65462,Groceries,324.54,0,7af2a61c-263c-4587-93c4-f9a9c4649ac3
1277,C003263,35,F,14737,Store M,18628,Clothing,837.71,0,e066666e-0bf7-447f-b4c1-e5d61016df87
6554,C003264,64,M,60257,Store N,85998,Groceries,219.64,0,579b285e-a000-4870-ac08-be168bf1efbc
543,C003265,58,F,91563,Store O,98254,Electronics,207.58,0,a9b6122d-001a-4c94-a2a2-b582893e56f4
8547,C003266,61,M,20015,Store P,48674,Travel,16513.03,1,8f1deeeb-d620-44c8-b065-ef7af2b9d4c1
